"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","Group"
-0.273939967218343,0.183775944061352,0.0355580762161177,0.165099078980011,0.204046337817297,0.141768041202906,-0.120712350902273,-0.0732729177916535,-0.0506056351333731,0.00673774350565298,-0.0274645800227687,"Х"
-0.699615483275996,-0.056807687355294,0.166567226081039,-0.0222812543315601,0.0823038540240216,0.137728671967026,-0.0272028476940927,0.0342135698527128,-0.049847386972526,-0.0414635077395132,0.013752471908813,"Х"
-0.798502035741767,0.218665487883057,0.0970106075207949,-0.0409895316766052,-0.0482668617338442,0.0851637094348797,0.012952352029875,0.0300820486743604,0.00911983518055822,0.0213927190522821,0.0193788858351455,"Х"
-0.408293392110611,0.383585446238896,0.186054180206146,0.0861026436273363,-0.0633442570217858,-0.100810186237052,-0.147531691051065,-0.0249380134313731,-0.00719979938926979,0.00881937306260491,0.0288147325497463,"Х"
-0.143964359189116,-0.10602707804517,-0.106622228866971,-0.0615508992295416,-0.0406876447257257,-0.00200564932872346,0.0107296926277846,-0.0440589397511126,0.0592535533574708,0.00715973321435044,-0.0297853509569629,"Б"
0.126639307310292,0.0131524467273246,-0.0760505384313172,-0.0385824584595571,-0.0310791600054246,0.0311315888130753,-0.0183733492667329,0.0187536039161615,0.056652267491545,0.0274583933498091,0.0122631384771683,"Б"
0.304158430854478,0.133828085074612,-0.280061041185481,-0.171488506872164,-0.143765723415536,0.0807561934048426,0.0375662000943395,0.057636670411389,0.0534697697972379,0.0411107257128188,0.0425949977439417,"Б"
-0.0044280751222924,-0.116383898954601,0.026774347412134,0.026884966102659,0.0294801665942103,0.046109343145564,0.00658206938704903,0.00540012956655014,0.0658624954340053,0.0179861466685586,-0.0220472384883546,"Б"
-0.209359975643377,-0.0723577916022765,0.0624880451736197,0.0210496341624926,0.0235698872148342,-0.0210764927823321,-0.099422203157131,0.00543188759216575,0.0431546258645761,0.0283570822606499,0.023678833064826,"Б"
-0.0994896584118272,0.114768749866357,-0.0182854808522289,-0.0524278844497216,-0.0448504359952417,-0.0338655036721736,-0.173428007446907,0.0611308168373041,0.0211006656407356,0.0565510146423492,0.103376173687619,"Б"
-0.476745439225629,-0.0704262219093631,-0.118273101451456,-0.0645466270705704,-0.028770050285305,-0.0500598495667397,-0.0699681954051594,0.0111407420566871,0.0161716474947895,0.0200658034123024,0.0271756101032425,"Б"
-0.142700877097569,-0.0488967623854127,-0.243511480557293,-0.087101696130919,-0.0600380146813146,0.0363130593641654,0.0494994144512631,0.0477645082302443,0.0351651457042592,0.030275259083138,-0.0113753910252454,"Б"
0.0509875207193117,-0.0907216694146181,-0.11348185401528,-0.0566538740820614,-0.0385309672820068,0.0685060114915028,0.0659157791081071,-0.00116783929624413,0.0700351608103387,0.0144372887331163,-0.0301654525375557,"Б"
-0.141659548475888,0.166611049101086,-0.530428329998107,-0.0246102589490997,0.0394488082424236,-0.0698123817922173,0.0746494583754162,0.125916567788466,-0.0553208065390998,-0.0164772479478986,-0.00210217005989655,"Б"
0.254199973346245,0.0703995719431744,-0.222794624104969,-0.108366120151268,-0.0930318190234449,0.0120166093511302,0.0191780247729261,-0.0205332783275173,0.0609592609858555,0.015311618615841,-0.00702814000349663,"Б"
-0.0336116716898944,-0.0934934111503996,-0.0923555898805448,0.148777437746988,0.155924569374254,-0.0209419355020255,0.0532377910243188,0.039844050540462,0.0225455233663244,-0.0139962201630243,-0.0743324817031495,"Б"
-0.246791537953438,-0.161605656453564,0.0542845458899836,0.0208644005650432,0.0300342505992908,0.0180739722146184,-0.0293217644036036,-0.00345907581634598,0.0557518381467318,0.0195268681052287,-0.0114708596509265,"Б"
0.441512065520929,0.138703441108563,-0.107854783450163,0.207073505730687,0.186155691183181,0.0188858808716565,0.0069526614347757,0.181055486467195,0.00529480726467528,0.0257541384241345,-0.0100777924780505,"Б"
1.10371502232937,0.183914142448376,-0.00352363320826918,0.100665221413599,0.0571890532923212,0.124877767173156,0.0480357208476132,0.0728176054468543,0.0944063076053184,0.0282059110377937,-0.0152605825267288,"Б"
